ID,Severity,Confidence,Origin,Category,V11_Gate,Primary_Path_or_Surface,Finding,Risk,Evidence,Required_Action,Acceptance_Gate,Suggested_Phase,Status,Notes
AHD-0038,Critical,High-confidence hardening risk,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-tool-kit/src/lib.rs,Sandbox root can be derived from ambient current directory instead of a stable declared permit scope. Scope variant 4: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox term count 523 across codebase,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0039,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-cli/src/lib.rs,Cross-platform path semantics are not fully specified for Windows/macOS/Linux differences. Scope variant 4: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox/canonicalize paths in aidens-tool-kit; sensitive-path negative fixtures absent,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0040,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-runner/src/lib.rs,"Security policy lacks a complete negative corpus for dotfiles, credentials, config stores, and generated secrets. Scope variant 4: apply to crates/aidens-runner/src/lib.rs and adjacent caller/callee surfaces.",Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox term count 523 across codebase,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0041,Critical,High-confidence hardening risk,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-security-kit/src/lib.rs,Sandbox denylist does not cover one common developer-secret path or metadata surface. Scope variant 5: apply to crates/aidens-security-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox/canonicalize paths in aidens-tool-kit; sensitive-path negative fixtures absent,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0042,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-tool-kit/src/lib.rs,Filesystem path validation does not prove race-free handling for the target path at write time. Scope variant 5: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox term count 523 across codebase,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0043,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-cli/src/lib.rs,Hidden file/directory access policy is weaker than the future application-builder threat model requires. Scope variant 5: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox/canonicalize paths in aidens-tool-kit; sensitive-path negative fixtures absent,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0044,Critical,High-confidence hardening risk,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-runner/src/lib.rs,Path display can leak host-specific absolute paths when relative rendering fails. Scope variant 5: apply to crates/aidens-runner/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox term count 523 across codebase,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0045,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-security-kit/src/lib.rs,"Symlink, hardlink, mountpoint, or case-folding behavior lacks an explicit hostile fixture. Scope variant 5: apply to crates/aidens-security-kit/src/lib.rs and adjacent caller/callee surfaces.",Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox/canonicalize paths in aidens-tool-kit; sensitive-path negative fixtures absent,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0046,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-tool-kit/src/lib.rs,Tool sandbox boundary has no explicit capability receipt for a rejected sensitive-path attempt. Scope variant 5: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox term count 523 across codebase,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0047,Critical,High-confidence hardening risk,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-cli/src/lib.rs,Read/list/stat/search authority can expose repository metadata that should have a redaction policy. Scope variant 5: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox/canonicalize paths in aidens-tool-kit; sensitive-path negative fixtures absent,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0048,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-runner/src/lib.rs,Sandbox root can be derived from ambient current directory instead of a stable declared permit scope. Scope variant 5: apply to crates/aidens-runner/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox term count 523 across codebase,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0049,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-security-kit/src/lib.rs,Cross-platform path semantics are not fully specified for Windows/macOS/Linux differences. Scope variant 5: apply to crates/aidens-security-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox/canonicalize paths in aidens-tool-kit; sensitive-path negative fixtures absent,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0050,Critical,High-confidence hardening risk,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-tool-kit/src/lib.rs,"Security policy lacks a complete negative corpus for dotfiles, credentials, config stores, and generated secrets. Scope variant 5: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.",Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox term count 523 across codebase,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0051,Critical,Conformance/test gap,Prior audit normalized,Security & sandbox boundary,v11A Boundary/Execution Evidence,crates/aidens-cli/src/lib.rs,Sandbox denylist does not cover one common developer-secret path or metadata surface. Scope variant 6: apply to crates/aidens-cli/src/lib.rs and adjacent caller/callee surfaces.,Risk that filesystem/tool authority exceeds declared least-exposure boundary.,local scan: sandbox/canonicalize paths in aidens-tool-kit; sensitive-path negative fixtures absent,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Add hostile sandbox tests and deny/quarantine receipts for .git/.env/symlink/hardlink/unicode/TOCTOU cases.,Phase 02 security boundary hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
