id,priority,severity,category,path,line,title,evidence,impact,break_test,recommended_fix,confidence
AIDENS-HA-20260508-0066,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,393,Process-local generated_artifact_id used outside its definition,"receipt_id: generated_artifact_id(""duplicate-suppression""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0067,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/daemon_queue.rs,431,Process-local generated_artifact_id used outside its definition,"receipt_id: generated_artifact_id(""queue-hop""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0068,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/lib.rs,117,Process-local generated_artifact_id used outside its definition,pub fn generated_artifact_id(prefix: &str) -> ArtifactId {,"Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0069,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/lib.rs,250,Process-local generated_artifact_id used outside its definition,"run_id: generated_artifact_id(""run""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0070,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/lib.rs,251,Process-local generated_artifact_id used outside its definition,"trace_id: generated_artifact_id(""trace""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0071,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/lib.rs,252,Process-local generated_artifact_id used outside its definition,"attempt_family_id: generated_artifact_id(""attempt-family""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0072,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/lib.rs,253,Process-local generated_artifact_id used outside its definition,"attempt_id: generated_artifact_id(""attempt""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0073,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/mechanism_display.rs,365,Process-local generated_artifact_id used outside its definition,"receipt_id: generated_artifact_id(""fit-run-report""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0074,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/mechanism_display.rs,521,Process-local generated_artifact_id used outside its definition,"report_id: generated_artifact_id(""invariance-report""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0075,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/mechanism_display.rs,579,Process-local generated_artifact_id used outside its definition,"decision_id: generated_artifact_id(""mechanism-equivalence-decision""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0076,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/mechanism_display.rs,599,Process-local generated_artifact_id used outside its definition,"decision_id: generated_artifact_id(""mechanism-equivalence-decision""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0077,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/provider.rs,140,Process-local generated_artifact_id used outside its definition,"matrix_id: generated_artifact_id(""provider-backend-matrix""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0078,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/provider.rs,184,Process-local generated_artifact_id used outside its definition,"receipt_id: generated_artifact_id(""provider-readiness""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0079,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/provider.rs,233,Process-local generated_artifact_id used outside its definition,"receipt_id: generated_artifact_id(""provider-route""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0080,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/provider.rs,292,Process-local generated_artifact_id used outside its definition,"fixture_id: generated_artifact_id(""provider-certification-fixture""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0081,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/release_completion.rs,1062,Process-local generated_artifact_id used outside its definition,"report_id: generated_artifact_id(""completion-audit-report""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0082,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/release_completion.rs,146,Process-local generated_artifact_id used outside its definition,"manifest_id: generated_artifact_id(""example-app-manifest""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0083,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/release_completion.rs,215,Process-local generated_artifact_id used outside its definition,"receipt_id: generated_artifact_id(""install-smoke""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0084,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/release_completion.rs,274,Process-local generated_artifact_id used outside its definition,"report_id: generated_artifact_id(""operator-status""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0085,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/release_completion.rs,345,Process-local generated_artifact_id used outside its definition,"report_id: generated_artifact_id(""release-readiness""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0086,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/release_completion.rs,556,Process-local generated_artifact_id used outside its definition,"manifest_id: generated_artifact_id(""release-artifact-manifest""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
AIDENS-HA-20260508-0087,P1,High,REPLAY-IDENTITY,AiDENs/crates/aidens-contracts/src/release_completion.rs,689,Process-local generated_artifact_id used outside its definition,"matrix_id: generated_artifact_id(""cross-pass-traceability-matrix""),","Receipts or artifacts can diverge across equivalent runs, making supersession/replay/diff weaker.",Run equivalent executions in different order/processes and compare IDs for replay-sensitive artifacts.,Use generated_artifact_id_from_material for replay-sensitive artifacts.,Medium
